Sin-Comp-1	Cos-Comp-1	Magnitude-1	Sin-Comp-2	Cos-Comp-2	Magnitude-2	Sin-Comp-Total	Cos-Comp-Total	Magnitude-Total	Time
         2.63563e-10	         8.14544e-10	         8.56123e-10	         2.63563e-10	         8.14544e-10	         8.56123e-10	         2.63563e-10	         8.14544e-10	         8.56123e-10	                   0
         -0.00295842	          0.00511589	           0.0059097	          -0.0041597	        -0.000355674	          0.00417488	         -0.00355906	          0.00238011	          0.00428157	              0.0625
         -0.00202063	           0.0115487	           0.0117241	           -0.012078	         -0.00105255	           0.0121238	         -0.00704932	          0.00524806	          0.00878835	               0.125
         -0.00505033	           0.0127233	            0.013689	          -0.0196591	          0.00115788	           0.0196932	          -0.0123547	          0.00694059	           0.0141708	              0.1875
          0.00445745	           0.0152104	           0.0158501	          -0.0215904	          0.00433782	           0.0220218	         -0.00856647	          0.00977412	           0.0129968	                0.25
          0.00134849	           0.0149819	           0.0150425	          -0.0181117	          0.00395655	           0.0185388	         -0.00838159	          0.00946922	           0.0126458	              0.3125
         -0.00621457	           0.0154296	           0.0166341	          -0.0148391	         2.88999e-05	           0.0148391	          -0.0105268	          0.00772927	           0.0130597	               0.375
        -0.000797523	          0.00805654	          0.00809592	          -0.0143609	         -0.00166289	           0.0144569	         -0.00757922	          0.00319682	          0.00822583	              0.4375
         -0.00315391	           0.0138873	            0.014241	          -0.0130702	           0.0029664	           0.0134026	         -0.00811204	          0.00842686	           0.0116969	                 0.5
         -0.00777604	           0.0168553	           0.0185625	         -0.00742013	           0.0111372	           0.0133827	         -0.00759808	           0.0139963	           0.0159257	              0.5625
            -0.01529	          0.00982114	           0.0181725	         7.47804e-05	           0.0168972	           0.0168974	          -0.0076076	           0.0133592	           0.0153735	               0.625
          -0.0154718	          0.00971411	           0.0182685	          0.00323219	           0.0194276	           0.0196947	         -0.00611979	           0.0145709	           0.0158039	              0.6875
          -0.0189119	          0.00178083	           0.0189956	         0.000352852	           0.0229283	            0.022931	         -0.00927954	           0.0123546	           0.0154514	                0.75
          -0.0221119	          0.00505391	           0.0226821	         -0.00427307	           0.0291771	           0.0294883	          -0.0131925	           0.0171155	           0.0216098	              0.8125
          -0.0180021	           0.0121374	           0.0217115	         -0.00631486	           0.0349036	           0.0354702	          -0.0121585	           0.0235205	           0.0264772	               0.875
           -0.023656	           0.0138459	           0.0274102	         -0.00624718	           0.0360814	           0.0366183	          -0.0149516	           0.0249637	           0.0290987	              0.9375
          -0.0193855	           0.0158593	           0.0250462	         -0.00649536	           0.0331987	           0.0338282	          -0.0129404	            0.024529	           0.0277331	                   1
          -0.0221291	           0.0213407	           0.0307428	         -0.00646911	           0.0293361	           0.0300409	          -0.0142991	           0.0253384	           0.0290947	              1.0625
           -0.029366	           0.0294975	           0.0416229	         -0.00456098	           0.0255297	           0.0259339	          -0.0169635	           0.0275136	           0.0323227	               1.125
          -0.0242233	           0.0160232	           0.0290433	         -0.00162559	           0.0212395	           0.0213016	          -0.0129244	           0.0186314	           0.0226753	              1.1875
          -0.0240794	          0.00788995	            0.025339	        -0.000260422	            0.018214	           0.0182159	          -0.0121699	            0.013052	           0.0178455	                1.25
          -0.0290242	          0.00745357	            0.029966	        -0.000478198	           0.0203766	           0.0203822	          -0.0147512	           0.0139151	           0.0202787	              1.3125
          -0.0394448	          0.00607937	           0.0399106	          0.00102942	           0.0276371	           0.0276563	          -0.0192077	           0.0168582	           0.0255565	               1.375
          -0.0379904	           0.0114676	           0.0396835	          0.00514017	           0.0348464	           0.0352235	          -0.0164251	            0.023157	           0.0283907	              1.4375
          -0.0394117	          0.00290135	           0.0395183	          0.00766779	           0.0379515	           0.0387184	          -0.0158719	           0.0204264	           0.0258681	                 1.5
          -0.0449576	        -0.000814569	            0.044965	          0.00432526	           0.0385924	            0.038834	          -0.0203162	           0.0188889	           0.0277405	              1.5625
           -0.040653	          0.00243001	           0.0407256	         -0.00272785	           0.0408797	           0.0409706	          -0.0216904	           0.0216549	           0.0306498	               1.625
          -0.0425436	          0.00225111	           0.0426031	         -0.00763255	           0.0437905	           0.0444507	          -0.0250881	           0.0230208	           0.0340495	              1.6875
          -0.0331608	          -0.0087572	           0.0342976	         -0.00914843	            0.042045	           0.0430288	          -0.0211546	           0.0166439	           0.0269172	                1.75
          -0.0310548	          -0.0209741	           0.0374741	          -0.0116874	           0.0341496	           0.0360942	          -0.0213711	          0.00658777	           0.0223634	              1.8125
          -0.0420446	           -0.015698	           0.0448796	          -0.0187271	           0.0259606	           0.0320103	          -0.0303859	          0.00513132	           0.0308161	               1.875
          -0.0442406	          -0.0220933	           0.0494504	           -0.026859	           0.0240116	           0.0360273	          -0.0355498	         0.000959197	           0.0355627	              1.9375
          -0.0392136	          -0.0280781	           0.0482295	          -0.0299758	           0.0278386	           0.0409089	          -0.0345947	        -0.000119712	           0.0345949	                   2
          -0.0312411	             -0.0306	           0.0437306	           -0.027152	           0.0326725	           0.0424821	          -0.0291965	          0.00103628	           0.0292149	              2.0625
          -0.0351965	          -0.0329399	           0.0482061	          -0.0225527	            0.035912	           0.0424063	          -0.0288746	          0.00148606	           0.0289129	               2.125
          -0.0312717	          -0.0215766	            0.037993	          -0.0192611	           0.0390592	           0.0435501	          -0.0252664	          0.00874127	           0.0267358	              2.1875
           -0.028721	          -0.0200621	            0.035034	          -0.0162603	           0.0430286	           0.0459984	          -0.0224906	           0.0114833	           0.0252526	                2.25
          -0.0333371	          -0.0222975	           0.0401066	          -0.0128662	           0.0452617	           0.0470548	          -0.0231017	           0.0114821	           0.0257978	              2.3125
          -0.0334982	          -0.0225649	           0.0403894	          -0.0109671	            0.044066	           0.0454102	          -0.0222326	           0.0107505	           0.0246954	               2.375
          -0.0469628	          -0.0161705	           0.0496689	          -0.0118055	           0.0413064	           0.0429603	          -0.0293842	           0.0125679	           0.0319591	              2.4375
          -0.0488185	          -0.0149733	           0.0510632	          -0.0130375	           0.0393141	           0.0414195	           -0.030928	           0.0121704	           0.0332364	                 2.5
          -0.0429557	          -0.0216886	           0.0481206	          -0.0111456	           0.0365594	           0.0382206	          -0.0270507	          0.00743538	           0.0280539	              2.5625
          -0.0436912	          -0.0128865	            0.045552	         -0.00725978	             0.03034	           0.0311965	          -0.0254755	          0.00872676	           0.0269288	               2.625
          -0.0477139	           -0.014233	           0.0497915	         -0.00542703	           0.0223145	            0.022965	          -0.0265705	          0.00404078	            0.026876	              2.6875
           -0.051761	          -0.0174349	           0.0546185	         -0.00609079	            0.017268	           0.0183107	          -0.0289259	         -8.3456e-05	            0.028926	                2.75
          -0.0472088	          -0.0190368	           0.0509026	         -0.00501595	             0.01706	           0.0177821	          -0.0261124	        -0.000988396	           0.0261311	              2.8125
          -0.0512209	          -0.0261501	           0.0575101	         2.25179e-05	           0.0172439	           0.0172439	          -0.0255992	         -0.00445311	           0.0259836	               2.875
          -0.0481282	            -0.02407	           0.0538116	          0.00446169	           0.0133927	           0.0141164	          -0.0218333	         -0.00533862	           0.0224765	              2.9375
          -0.0471917	          -0.0265237	           0.0541347	          0.00245994	          0.00783442	          0.00821154	          -0.0223659	         -0.00934465	           0.0242395	                   3
          -0.0525534	          -0.0290068	            0.060027	         -0.00573938	          0.00641451	          0.00860735	          -0.0291464	          -0.0112961	           0.0312588	              3.0625
          -0.0443106	          -0.0331533	           0.0553405	          -0.0138211	           0.0105862	           0.0174095	          -0.0290658	          -0.0112836	           0.0311792	               3.125
          -0.0452855	          -0.0313267	           0.0550649	          -0.0175838	           0.0153054	            0.023312	          -0.0314347	         -0.00801063	           0.0324393	              3.1875
          -0.0455759	          -0.0345426	            0.057187	          -0.0195278	           0.0160879	           0.0253013	          -0.0325518	         -0.00922738	           0.0338344	                3.25
          -0.0424727	          -0.0484615	           0.0644394	           -0.023185	           0.0139622	           0.0270645	          -0.0328288	          -0.0172496	           0.0370848	              3.3125
          -0.0370394	          -0.0402161	           0.0546741	           -0.027808	           0.0126206	           0.0305379	          -0.0324237	          -0.0137978	           0.0352374	               3.375
           -0.030628	          -0.0333695	           0.0452946	          -0.0301141	           0.0128123	           0.0327264	          -0.0303711	          -0.0102786	           0.0320632	              3.4375
          -0.0283678	          -0.0315621	            0.042437	           -0.029641	           0.0120629	           0.0320016	          -0.0290044	          -0.0097496	           0.0305992	                 3.5
          -0.0222435	          -0.0316214	           0.0386612	          -0.0287631	           0.0101518	           0.0305021	          -0.0255033	          -0.0107348	           0.0276705	              3.5625
          -0.0285986	           -0.036508	           0.0463758	          -0.0281043	          0.00942306	           0.0296419	          -0.0283514	          -0.0135425	           0.0314198	               3.625
          -0.0249453	          -0.0334406	           0.0417198	          -0.0257561	           0.0104073	           0.0277793	          -0.0253507	          -0.0115167	           0.0278441	              3.6875
          -0.0181668	          -0.0360771	            0.040393	          -0.0211492	           0.0105881	           0.0236516	           -0.019658	          -0.0127445	           0.0234278	                3.75
          -0.0246564	          -0.0398265	           0.0468411	          -0.0177195	          0.00860922	           0.0197003	           -0.021188	          -0.0156087	           0.0263166	              3.8125
           -0.023154	          -0.0440157	           0.0497342	          -0.0179868	          0.00759168	           0.0195233	          -0.0205704	           -0.018212	            0.027474	               3.875
          -0.0240274	          -0.0303759	             0.03873	          -0.0192073	           0.0107191	           0.0219959	          -0.0216173	          -0.0098284	           0.0237467	              3.9375
          -0.0201077	          -0.0125991	           0.0237288	          -0.0175819	           0.0161197	            0.023853	          -0.0188448	          0.00176028	           0.0189268	                   4
           -0.015079	          -0.0182795	           0.0236963	           -0.014264	           0.0187719	           0.0235764	          -0.0146715	         0.000246231	           0.0146736	              4.0625
         -0.00908515	          -0.0149062	           0.0174567	          -0.0146184	           0.0182185	           0.0233584	          -0.0118518	          0.00165616	           0.0119669	               4.125
         -0.00338692	         -0.00808375	           0.0087646	          -0.0201936	            0.020243	            0.028593	          -0.0117903	          0.00607964	           0.0132655	              4.1875
        -0.000727605	         -0.00074764	          0.00104325	          -0.0255662	            0.028329	           0.0381597	          -0.0131469	           0.0137907	           0.0190532	                4.25
           0.0100244	          0.00253831	           0.0103408	          -0.0248276	           0.0386104	           0.0459039	         -0.00740161	           0.0205743	           0.0218652	              4.3125
          0.00312875	         -0.00277183	          0.00417996	            -0.01885	           0.0443638	           0.0482024	         -0.00786064	            0.020796	            0.022232	               4.375
         -0.00145993	          0.00085926	          0.00169403	          -0.0134978	           0.0442146	           0.0462291	         -0.00747886	            0.022537	           0.0237455	              4.4375
          0.00365012	          0.00712984	          0.00800987	          -0.0110849	           0.0425682	           0.0439878	         -0.00371737	            0.024849	           0.0251255	                 4.5
          0.00336213	           0.0147687	           0.0151466	          -0.0090075	           0.0423557	           0.0433029	         -0.00282269	           0.0285622	           0.0287013	              4.5625
           0.0109579	          0.00682816	           0.0129112	         -0.00519162	           0.0419833	           0.0423031	          0.00288315	           0.0244057	           0.0245754	               4.625
           0.0139923	          0.00629638	           0.0153437	         -0.00145334	           0.0394797	           0.0395064	          0.00626947	            0.022888	           0.0237312	              4.6875
           0.0156915	           0.0212041	           0.0263787	        -0.000479989	           0.0369764	           0.0369795	          0.00760577	           0.0290902	           0.0300681	                4.75
           0.0123251	           0.0190585	           0.0226965	         -0.00127691	           0.0372512	           0.0372731	          0.00552409	           0.0281548	           0.0286916	              4.8125
           0.0115162	           0.0167019	           0.0202874	         -0.00132501	           0.0392959	           0.0393182	           0.0050956	           0.0279989	           0.0284588	               4.875
           0.0113491	           0.0118388	              0.0164	        -0.000760519	           0.0405418	            0.040549	          0.00529427	           0.0261903	           0.0267201	              4.9375
          0.00492952	           0.0105843	           0.0116759	         -0.00174866	           0.0409111	           0.0409485	          0.00159043	           0.0257477	           0.0257968	                   5
           0.0124788	           0.0128656	           0.0179233	         -0.00354941	           0.0428007	           0.0429477	          0.00446468	           0.0278332	            0.028189	              5.0625
           0.0104902	           0.0096881	           0.0142795	         -0.00235764	           0.0457749	           0.0458356	          0.00406628	           0.0277315	            0.028028	               5.125
          0.00899237	          0.00795964	           0.0120091	          0.00237013	           0.0456403	           0.0457018	          0.00568125	              0.0268	           0.0273955	              5.1875
             0.01308	          0.00467991	            0.013892	          0.00623146	           0.0406875	            0.041162	          0.00965571	           0.0226837	           0.0246533	                5.25
          0.00557815	           0.0129339	           0.0140855	          0.00522427	           0.0356415	           0.0360224	          0.00540121	           0.0242877	            0.024881	              5.3125
          0.00117287	           0.0103166	           0.0103831	          0.00186936	           0.0367603	           0.0368078	          0.00152112	           0.0235385	           0.0235876	               5.375
        -0.000353712	          0.00666887	          0.00667824	          0.00258318	           0.0435588	           0.0436353	          0.00111473	           0.0251138	           0.0251385	              5.4375
          0.00520131	           0.0177739	           0.0185193	          0.00887143	           0.0500616	           0.0508415	          0.00703637	           0.0339177	           0.0346399	                 5.5
          0.00155523	           0.0176723	           0.0177406	           0.0155978	           0.0526319	           0.0548946	          0.00857654	           0.0351521	           0.0361833	              5.5625
         -0.00362234	           0.0191509	           0.0194905	           0.0180115	           0.0537143	           0.0566537	          0.00719457	           0.0364326	           0.0371362	               5.625
         -0.00422939	           0.0183234	           0.0188052	           0.0178503	           0.0571587	           0.0598811	          0.00681045	           0.0377411	           0.0383506	              5.6875
         -0.00998964	           0.0173032	           0.0199798	           0.0194071	           0.0615016	            0.064491	          0.00470875	           0.0394024	           0.0396828	                5.75
         -0.00269031	           0.0159464	           0.0161718	           0.0229641	           0.0623329	           0.0664284	           0.0101369	           0.0391396	            0.040431	              5.8125
         -0.00700661	           0.0143628	           0.0159807	           0.0253778	           0.0586824	           0.0639348	          0.00918561	           0.0365226	             0.03766	               5.875
          -0.0136299	           0.0200605	           0.0242528	           0.0252364	           0.0539907	           0.0595976	          0.00580323	           0.0370256	           0.0374776	              5.9375
         -0.00694826	           0.0209508	           0.0220729	           0.0254417	           0.0509144	           0.0569171	          0.00924674	           0.0359326	           0.0371033	                   6
         -0.00508803	           0.0308221	           0.0312392	           0.0283339	           0.0484808	           0.0561533	           0.0116229	           0.0396514	           0.0413198	              6.0625
          -0.0110246	           0.0276755	           0.0297905	           0.0324877	           0.0459249	           0.0562543	           0.0107316	           0.0368002	           0.0383331	               6.125
          -0.0248953	           0.0168059	           0.0300368	           0.0363861	           0.0449045	           0.0577959	          0.00574545	           0.0308552	           0.0313855	              6.1875
          -0.0255628	           0.0222322	           0.0338782	           0.0415579	           0.0470285	           0.0627593	          0.00799755	           0.0346303	           0.0355418	                6.25
          -0.0273588	           0.0222251	           0.0352485	           0.0497441	           0.0499701	           0.0705088	           0.0111927	           0.0360976	            0.037793	              6.3125
          -0.0318308	           0.0231162	            0.039339	           0.0578913	           0.0498591	           0.0764024	           0.0130302	           0.0364876	           0.0387445	               6.375
          -0.0356966	           0.0247194	             0.04342	           0.0609882	           0.0477362	           0.0774487	           0.0126458	           0.0362278	           0.0383715	              6.4375
          -0.0468024	           0.0334798	           0.0575444	           0.0587468	           0.0484157	           0.0761266	           0.0059722	           0.0409477	           0.0413809	                 6.5
          -0.0372165	           0.0406061	           0.0550811	            0.056619	           0.0533953	           0.0778252	          0.00970121	           0.0470007	           0.0479915	              6.5625
          -0.0312145	           0.0391603	           0.0500787	           0.0587553	           0.0575378	           0.0822362	           0.0137704	           0.0483491	           0.0502718	               6.625
          -0.0369856	           0.0379012	           0.0529569	           0.0617421	           0.0556974	           0.0831522	           0.0123783	           0.0467993	           0.0484086	              6.6875
           -0.038496	             0.02854	           0.0479215	           0.0599763	           0.0497496	           0.0779242	           0.0107402	           0.0391448	           0.0405914	                6.75
          -0.0359156	           0.0361162	           0.0509344	           0.0534811	           0.0458427	             0.07044	          0.00878278	           0.0409795	           0.0419101	              6.8125
          -0.0330737	           0.0405205	           0.0523046	           0.0474081	           0.0466139	            0.066486	          0.00716722	           0.0435672	           0.0441528	               6.875
          -0.0431393	           0.0311539	           0.0532124	           0.0445643	           0.0482944	            0.065714	         0.000712509	           0.0397241	           0.0397305	              6.9375
          -0.0436534	           0.0323181	           0.0543147	           0.0419627	           0.0477072	           0.0635362	        -0.000845375	           0.0400126	           0.0400216	                   7
          -0.0412681	           0.0343861	           0.0537165	           0.0363484	           0.0470076	           0.0594215	         -0.00245988	           0.0406969	           0.0407711	              7.0625
          -0.0341389	           0.0388909	           0.0517491	            0.028933	           0.0495366	           0.0573672	         -0.00260297	           0.0442137	           0.0442903	               7.125
          -0.0222688	           0.0370034	           0.0431874	             0.02361	           0.0547152	           0.0595918	         0.000670582	           0.0458593	           0.0458642	              7.1875
          -0.0283283	           0.0385271	           0.0478208	            0.021221	           0.0589509	           0.0626542	         -0.00355363	            0.048739	           0.0488684	                7.25
          -0.0258902	           0.0412305	           0.0486852	           0.0196088	           0.0610344	            0.064107	         -0.00314067	           0.0511324	           0.0512288	              7.3125
          -0.0228142	           0.0428125	           0.0485119	           0.0185922	           0.0623445	           0.0650578	           -0.002111	           0.0525785	           0.0526209	               7.375
          -0.0269384	           0.0490509	           0.0559613	           0.0198136	           0.0629828	           0.0660258	         -0.00356241	           0.0560168	             0.05613	              7.4375
          -0.0307775	           0.0372588	           0.0483268	           0.0229491	           0.0607018	           0.0648951	         -0.00391421	           0.0489803	           0.0491365	                 7.5
          -0.0296059	           0.0346518	           0.0455769	             0.02437	           0.0552756	           0.0604094	         -0.00261793	           0.0449637	           0.0450399	              7.5625
          -0.0230474	           0.0392878	           0.0455491	           0.0221504	           0.0515121	           0.0560726	        -0.000448512	           0.0453999	           0.0454022	               7.625
          -0.0299543	           0.0369424	           0.0475605	           0.0198891	           0.0531952	           0.0567917	         -0.00503262	           0.0450688	           0.0453489	              7.6875
          -0.0296941	            0.038828	           0.0488811	           0.0223708	           0.0576497	            0.061838	         -0.00366168	           0.0482389	           0.0483776	                7.75
          -0.0309933	           0.0374731	           0.0486294	           0.0289447	           0.0587942	           0.0655328	         -0.00102431	           0.0481336	           0.0481445	              7.8125
          -0.0333288	           0.0404174	           0.0523868	           0.0336656	           0.0549184	           0.0644159	         0.000168436	           0.0476679	           0.0476682	               7.875
          -0.0259366	           0.0408286	           0.0483702	           0.0337346	           0.0506064	           0.0608197	          0.00389902	           0.0457175	           0.0458835	              7.9375
          -0.0286489	           0.0467088	           0.0547948	           0.0329573	            0.049427	           0.0594072	          0.00215423	           0.0480679	           0.0481161	                   8
          -0.0219894	           0.0473402	            0.052198	           0.0356197	           0.0488329	           0.0604435	          0.00681514	           0.0480865	           0.0485671	              8.0625
          -0.0130997	           0.0401819	           0.0422633	            0.040398	           0.0440254	           0.0597515	           0.0136492	           0.0421036	           0.0442608	               8.125
          -0.0126906	           0.0459468	           0.0476671	           0.0420485	           0.0356573	           0.0551318	            0.014679	           0.0408021	           0.0433622	              8.1875
          -0.0185463	           0.0405655	            0.044604	           0.0391449	           0.0292599	           0.0488719	           0.0102993	           0.0349127	           0.0364002	                8.25
          -0.0177008	           0.0376292	           0.0415846	           0.0357136	            0.027628	           0.0451527	           0.0090064	           0.0326286	           0.0338488	              8.3125
         -0.00371927	           0.0389577	           0.0391349	           0.0353827	           0.0284929	           0.0454288	           0.0158317	           0.0337253	           0.0372564	               8.375
         -0.00565363	           0.0376347	            0.038057	           0.0371732	           0.0284999	           0.0468411	           0.0157598	           0.0330673	           0.0366308	              8.4375
          -0.0049476	           0.0445405	           0.0448145	           0.0385707	           0.0275209	           0.0473824	           0.0168115	           0.0360307	           0.0397598	                 8.5
           -0.003305	           0.0495047	           0.0496149	           0.0401495	           0.0266453	           0.0481867	           0.0184223	            0.038075	           0.0422976	              8.5625
           -0.003555	           0.0520566	           0.0521779	           0.0430954	           0.0243673	           0.0495074	           0.0197702	            0.038212	           0.0430234	               8.625
          0.00141143	           0.0419997	           0.0420234	           0.0457519	           0.0187752	           0.0494545	           0.0235817	           0.0303875	           0.0384642	              8.6875
          -0.0104171	           0.0405533	           0.0418698	           0.0453006	            0.011814	           0.0468158	           0.0174418	           0.0261836	           0.0314611	                8.75
           -0.017724	           0.0435397	            0.047009	           0.0426521	           0.0082219	           0.0434374	           0.0124641	           0.0258808	           0.0287258	              8.8125
          -0.0133843	           0.0377682	           0.0400696	           0.0427247	          0.00883056	           0.0436278	           0.0146702	           0.0232994	           0.0275332	               8.875
         -0.00525615	           0.0439961	            0.044309	           0.0473276	          0.00952578	           0.0482767	           0.0210357	            0.026761	            0.034039	              8.9375
         -0.00965341	           0.0431669	           0.0442331	           0.0521482	          0.00778491	           0.0527261	           0.0212474	           0.0254759	           0.0331734	                   9
          -0.0177136	           0.0440776	           0.0475038	           0.0526163	          0.00668759	           0.0530396	           0.0174514	           0.0253826	            0.030803	              9.0625
         -0.00599284	           0.0464641	            0.046849	           0.0506847	           0.0109946	           0.0518635	           0.0223459	           0.0287294	           0.0363967	               9.125
         -0.00285727	           0.0406799	           0.0407801	           0.0519143	           0.0193585	           0.0554062	           0.0245285	           0.0300192	           0.0387659	              9.1875
         -0.00198888	            0.036101	           0.0361558	           0.0569277	           0.0252447	            0.062274	           0.0274694	           0.0306728	           0.0411751	                9.25
         -0.00688261	           0.0343479	           0.0350307	           0.0606965	           0.0254127	           0.0658018	            0.026907	           0.0298803	           0.0402097	              9.3125
          -0.0146243	            0.043159	           0.0455694	           0.0594036	           0.0235064	           0.0638853	           0.0223897	           0.0333327	           0.0401543	               9.375
         -0.00711905	           0.0409193	            0.041534	           0.0560002	           0.0243268	           0.0610558	           0.0244406	            0.032623	           0.0407628	              9.4375
         -0.00728463	           0.0419504	           0.0425781	           0.0560601	           0.0271685	           0.0622965	           0.0243877	           0.0345594	           0.0422979	                 9.5
          -0.0110179	           0.0469573	           0.0482326	           0.0604072	           0.0283464	           0.0667274	           0.0246946	           0.0376519	           0.0450276	              9.5625
          -0.0111034	            0.041228	            0.042697	             0.06591	           0.0268485	           0.0711686	           0.0274033	           0.0340383	           0.0436983	               9.625
          0.00241328	           0.0474319	           0.0474932	           0.0707617	           0.0253408	           0.0751623	           0.0365875	           0.0363863	           0.0516005	              9.6875
          0.00973024	           0.0497473	           0.0506899	           0.0761547	           0.0257987	           0.0804059	           0.0429424	            0.037773	           0.0571914	                9.75
          0.00138727	           0.0511022	            0.051121	           0.0820777	           0.0267419	           0.0863242	           0.0417325	            0.038922	           0.0570659	              9.8125
          0.00323471	           0.0535599	           0.0536575	           0.0859016	           0.0274513	           0.0901812	           0.0445681	           0.0405056	           0.0602248	               9.875
         -0.00112056	           0.0538355	           0.0538471	           0.0864783	           0.0299887	           0.0915304	           0.0426789	           0.0419121	           0.0598173	              9.9375
         0.000321635	           0.0541853	           0.0541862	           0.0864529	            0.035408	           0.0934229	           0.0433873	           0.0447966	           0.0623634	                  10
          0.00291527	           0.0497279	           0.0498133	           0.0890765	           0.0401842	            0.097721	           0.0459959	            0.044956	           0.0643169	             10.0625
         -0.00208587	           0.0544511	           0.0544911	            0.092596	           0.0396569	            0.100731	           0.0452551	            0.047054	           0.0652848	              10.125
          0.00179436	           0.0499476	           0.0499798	            0.092594	           0.0345446	            0.098828	           0.0471942	           0.0422461	           0.0633405	             10.1875
          0.00351598	           0.0524006	           0.0525184	           0.0890296	           0.0298707	           0.0939071	           0.0462728	           0.0411356	           0.0619138	               10.25
           0.0042605	           0.0652054	           0.0653444	           0.0867942	           0.0283681	           0.0913126	           0.0455274	           0.0467867	            0.065282	             10.3125
        -1.47098e-06	           0.0624371	           0.0624371	           0.0890237	           0.0265449	            0.092897	           0.0445111	            0.044491	            0.062934	              10.375
          0.00746514	           0.0625866	           0.0630302	           0.0919445	           0.0206872	            0.094243	           0.0497048	           0.0416369	           0.0648398	             10.4375
           0.0165602	           0.0622988	           0.0644622	           0.0900113	           0.0139765	           0.0910899	           0.0532857	           0.0381376	           0.0655275	                10.5
           0.0136839	           0.0654428	           0.0668581	           0.0832412	           0.0127821	           0.0842169	           0.0484626	           0.0391124	           0.0622768	             10.5625
           0.0221325	            0.065196	           0.0688503	           0.0770869	           0.0187246	           0.0793284	           0.0496097	           0.0419603	           0.0649753	              10.625
           0.0212427	           0.0590239	           0.0627301	           0.0750425	           0.0266197	            0.079624	           0.0481426	           0.0428218	           0.0644314	             10.6875
           0.0182964	            0.054344	           0.0573413	           0.0742518	           0.0314241	           0.0806276	           0.0462741	            0.042884	           0.0630899	               10.75
           0.0177061	           0.0499032	           0.0529513	           0.0710876	           0.0333679	           0.0785294	           0.0443968	           0.0416356	           0.0608654	             10.8125
           0.0155719	           0.0613069	           0.0632536	           0.0659654	           0.0350018	           0.0746764	           0.0407686	           0.0481543	           0.0630946	              10.875
            0.022901	           0.0595518	           0.0638034	           0.0615781	           0.0364312	           0.0715478	           0.0422395	           0.0479915	           0.0639325	             10.9375
           0.0285348	            0.055003	           0.0619642	           0.0583288	           0.0357665	           0.0684214	           0.0434318	           0.0453847	            0.062818	                  11
           0.0327531	           0.0670092	           0.0745855	           0.0545797	           0.0343944	           0.0645129	           0.0436664	           0.0507018	           0.0669136	             11.0625
           0.0250915	           0.0722025	           0.0764381	           0.0512222	           0.0357297	           0.0624526	           0.0381568	           0.0539661	            0.066093	              11.125
           0.0261523	           0.0729579	           0.0775036	           0.0513455	           0.0399826	           0.0650766	           0.0387489	           0.0564703	           0.0684863	             11.1875
           0.0309937	            0.064816	           0.0718452	           0.0556779	           0.0439466	           0.0709319	           0.0433358	           0.0543813	           0.0695365	               11.25
           0.0191068	           0.0638932	            0.066689	           0.0603159	           0.0458745	           0.0757792	           0.0397114	           0.0548839	           0.0677439	             11.3125
           0.0181594	           0.0699921	           0.0723095	           0.0622986	            0.048702	           0.0790759	            0.040229	           0.0593471	           0.0716969	              11.375
           0.0182355	           0.0772853	           0.0794075	           0.0643085	           0.0548394	           0.0845159	            0.041272	           0.0660624	           0.0778949	             11.4375
           0.0207329	           0.0811785	           0.0837842	           0.0699308	           0.0610298	           0.0928168	           0.0453319	           0.0711042	           0.0843254	                11.5
           0.0217538	           0.0738694	            0.077006	           0.0773932	           0.0613579	           0.0987649	           0.0495735	           0.0676137	             0.08384	             11.5625
           0.0146557	           0.0845679	           0.0858284	           0.0805109	           0.0554153	           0.0977388	           0.0475833	           0.0699916	           0.0846345	              11.625
           0.0114194	           0.0887567	           0.0894883	           0.0770834	           0.0495571	           0.0916393	           0.0442514	           0.0691569	           0.0821028	             11.6875
          0.00996703	           0.0808935	           0.0815052	           0.0723523	           0.0482522	           0.0869662	           0.0411597	           0.0645728	           0.0765752	               11.75
           0.0146212	           0.0827813	           0.0840626	           0.0723567	           0.0492662	           0.0875365	           0.0434889	           0.0660237	           0.0790596	             11.8125
          0.00289281	           0.0871144	           0.0871625	           0.0767659	           0.0476716	           0.0903636	           0.0398294	            0.067393	           0.0782828	              11.875
         -0.00525491	           0.0964981	            0.096641	           0.0805427	            0.042893	            0.091252	           0.0376439	           0.0696955	           0.0792119	             11.9375
          0.00120645	           0.0966689	           0.0966765	           0.0818276	           0.0388947	           0.0906011	            0.041517	           0.0677818	           0.0794861	                  12
         -0.00103734	           0.0959804	            0.095986	           0.0829781	           0.0376677	           0.0911275	           0.0409704	           0.0668241	           0.0783839	             12.0625
          0.00324144	           0.0939192	           0.0939751	           0.0853568	           0.0370887	           0.0930664	           0.0442991	            0.065504	           0.0790771	              12.125
          0.00361203	           0.0960251	            0.096093	           0.0869249	           0.0350568	           0.0937279	           0.0452685	            0.065541	           0.0796546	             12.1875
          0.00506761	             0.10389	            0.104014	           0.0853971	            0.033024	             0.09156	           0.0452323	           0.0684572	           0.0820509	               12.25
          0.00885622	           0.0975448	            0.097946	           0.0820698	             0.03279	           0.0883778	            0.045463	           0.0651674	           0.0794586	             12.3125
          0.00811445	            0.104679	            0.104993	            0.079082	           0.0329235	           0.0856616	           0.0435982	           0.0688012	           0.0814519	              12.375
